CID,anionE_H,dianionE_H,dE_eV,SM_H,conformer,adductE_H,adduct_complete,filename,dE_addCO2_H,lnKco2,logKco2,,,,,,,,
136235223,-914.3092944,-914.3494855,1.093656099,-1102.862085,1,-1102.934363,TRUE,136235223_1.log,-0.052983981,56.12957183,24.37237162,,,,,,,,
136239716,-610.349477,-610.4131218,1.731864111,-798.9257216,0,-799.0222666,TRUE,136239716_0.log,-0.077251081,81.83737836,35.5351187,,,,,,,,
136240202,-1048.871483,-1048.959403,2.392434451,-1237.472002,0,-1237.526381,TRUE,136240202_0.log,-0.035084781,37.16771934,16.13882733,,,,,,,,
136244988,-990.6984636,-990.7916912,2.536853515,-1179.304291,1,-1179.351332,TRUE,136244988_1.log,-0.027747481,29.39481327,12.76370529,,,,,,,,
136247344,-1104.955878,-1105.002412,1.266263451,-1293.515012,0,-1293.616689,TRUE,136247344_0.log,-0.082383681,87.27469423,37.89608955,,,,,,,,
136247467,-1066.855192,-1066.88331,0.765138309,-1255.39591,0,-1255.509388,TRUE,136247467_0.log,-0.094183781,99.77535099,43.32407772,,,,,,,,
136247498,-988.2967625,-988.3495335,1.435972789,-1176.862133,2,-1176.969856,TRUE,136247498_2.log,-0.088428881,93.67878998,40.67685192,,,,,,,,
136250543,-953.5452629,-953.5740483,0.783291034,-1142.086648,1,-1142.208807,TRUE,136250543_1.log,-0.102865181,108.9721545,47.31747918,,,,,,,,
136259153,-724.6232446,-724.6842031,1.658766127,-913.1968029,0,-913.2763875,TRUE,136259153_0.log,-0.060290681,63.87006122,27.73341781,,,,,,,,
136264389,-934.4063866,-934.5052847,2.691155758,-1123.017885,0,-1123.057066,TRUE,136264389_0.log,-0.019887181,21.06785737,9.148005805,,,,,,,,
136264390,-934.4153418,-934.5019882,2.357769849,-1123.014588,0,-1123.066332,TRUE,136264390_0.log,-0.032449981,34.37649465,14.92683224,,,,,,,,
136265949,-838.8440369,-838.9207864,2.088461344,-1027.433386,1,-1027.531786,TRUE,136265949_1.log,-0.079106281,83.8027192,36.38850161,,,,,,,,
136270329,-1331.403587,-1331.489006,2.32437874,-1520.001606,0,-1520.054241,TRUE,136270329_0.log,-0.033340981,35.32039218,15.33668788,,,,,,,,
136270401,-1103.943512,-1104.027632,2.289031131,-1292.540232,1,-1292.580189,TRUE,136270401_1.log,-0.020663081,21.88982155,9.504916003,,,,,,,,
136270955,-875.0169523,-875.0510609,0.928142758,-1063.563661,1,-1063.668355,TRUE,136270955_1.log,-0.085400281,90.47038589,39.28371076,,,,,,,,
136273901,-931.300947,-931.3641598,1.720108786,-1119.87676,2,-1119.973262,TRUE,136273901_2.log,-0.077208781,81.79256707,35.51566091,,,,,,,,
136276922,-836.6681393,-836.7074462,1.069595779,-1025.220046,0,-1025.31714,TRUE,136276922_0.log,-0.077799881,82.41875991,35.78756401,,,,,,,,
136314933,-1220.116136,-1220.171104,1.495764399,-1408.683704,1,-1408.770449,TRUE,136314933_1.log,-0.067450781,71.45524715,31.02702872,,,,,,,,
136315009,-913.1023575,-913.1526601,1.36880417,-1101.66526,1,-1101.754236,TRUE,136315009_1.log,-0.069682381,73.81933437,32.05355379,,,,,,,,
136315010,-878.3847958,-878.4355234,1.380369015,-1066.948123,0,-1067.048214,TRUE,136315010_0.log,-0.080796381,85.59315827,37.16593933,,,,,,,,
136315055,-1259.388085,-1259.427701,1.078014986,-1447.9403,0,-1448.035455,TRUE,136315055_0.log,-0.075861081,80.36485585,34.89572551,,,,,,,,
136315411,-679.3205022,-679.3781845,1.569616138,-867.8907843,0,-867.9780013,TRUE,136315411_0.log,-0.067923081,71.955587,31.24428441,,,,,,,,
136345534,-1162.171353,-1162.200845,0.802526772,-1350.713444,0,-1350.705432,TRUE,136345534_0.log,0.027306719,-28.9278838,-12.56095693,,,,,,,,
136345535,-1047.699944,-1047.736387,0.991673214,-1236.248987,0,-1236.237776,TRUE,136345535_0.log,0.030504419,-32.31542714,-14.03188326,,,,,,,,
136345536,-955.3141513,-955.3516248,1.019706398,-1143.864225,0,-1143.96073,TRUE,136345536_0.log,-0.077211781,81.79574517,35.51704089,,,,,,,,
136345543,-970.5585309,-970.591659,0.90146198,-1159.104259,0,-1159.218201,TRUE,136345543_0.log,-0.094648281,100.2674278,43.53774545,,,,,,,,
136345553,-872.144145,-872.1856751,1.130092163,-1060.698275,0,-1060.788338,TRUE,136345553_0.log,-0.070768881,74.97033848,32.55333846,,,,,,,,
136346758,-1067.368189,-1067.404224,0.980570962,-1255.916824,1,-1255.993781,TRUE,136346758_1.log,-0.057662981,61.08635805,26.52468869,,,,,,,,
136346759,-1063.730808,-1063.773186,1.153172873,-1252.285786,0,-1252.387793,TRUE,136346759_0.log,-0.082712581,87.6231206,38.04738194,,,,,,,,
136347421,-913.0895545,-913.1430091,1.454574502,-1101.655609,0,-1101.754422,TRUE,136347421_0.log,-0.079519081,84.24002661,36.57838758,,,,,,,,
136349965,-649.6263687,-649.6857182,1.614982984,-838.198318,0,-838.2860221,TRUE,136349965_0.log,-0.068410181,72.4716055,31.46834802,,,,,,,,
136353507,-973.6875912,-973.7635305,2.066414668,-1162.27613,1,-1162.326627,TRUE,136353507_1.log,-0.031202481,33.05493218,14.35298836,,,,,,,,
136364703,-858.228106,-858.2950651,1.822050854,-1046.807665,0,-1046.866222,TRUE,136364703_0.log,-0.039262781,41.59376183,18.06068686,,,,,,,,
136364708,-663.1917774,-663.2521287,1.642243365,-851.7647285,1,-851.8318549,TRUE,136364708_1.log,-0.047832481,50.6722339,22.00270686,,,,,,,,
136364942,-895.3773644,-895.413753,0.99018475,-1083.926353,0,-1084.024692,TRUE,136364942_0.log,-0.079045581,83.73841552,36.3605799,,,,,,,,
136364943,-856.0995704,-856.1359561,0.990105837,-1044.648556,0,-1044.737108,TRUE,136364943_0.log,-0.069257981,73.36973829,31.85833187,,,,,,,,
136364944,-1181.603489,-1181.640585,1.009442258,-1370.153184,1,-1370.14571,TRUE,136364944_1.log,0.026768419,-28.35762562,-12.31334156,,,,,,,,
136364953,-1086.987875,-1087.014987,0.73776364,-1275.527586,0,-1275.525167,TRUE,136364953_0.log,0.021713419,-23.00251677,-9.988066336,,,,,,,,
136365007,-1775.23925,-1775.284377,1.227977011,-1963.796976,0,-1963.879516,TRUE,136365007_0.log,-0.063245881,67.00070764,29.09279533,,,,,,,,
136374652,-1757.977283,-1758.030777,1.455654795,-1946.543377,0,-1946.639972,TRUE,136374652_0.log,-0.077300981,81.89024086,35.55807245,,,,,,,,
136378724,-836.6694947,-836.7394974,1.904871471,-1025.252097,0,-1025.346935,TRUE,136378724_0.log,-0.075543981,80.02893003,34.74986106,,,,,,,,
136378725,-836.6733166,-836.7503843,2.097120012,-1025.262984,0,-1025.334264,TRUE,136378725_0.log,-0.051986281,55.07263967,23.91343451,,,,,,,,
136379063,-1120.284387,-1120.29947,0.41043771,-1308.81207,0,-1308.817704,TRUE,136379063_0.log,0.013659619,-14.47057302,-6.283357802,,,,,,,,
136379077,-1126.272222,-1126.300827,0.77839026,-1314.813426,0,-1314.907119,TRUE,136379077_0.log,-0.074398981,78.81595285,34.22316668,,,,,,,,
136379097,-1142.315667,-1142.352439,1.000625764,-1330.865039,0,-1330.88282,TRUE,136379097_0.log,0.001513319,-1.603162803,-0.696119324,,,,,,,,
136379119,-1126.271289,-1126.304502,0.903780392,-1314.817101,0,-1314.80074,TRUE,136379119_0.log,0.035655719,-37.7725532,-16.40145601,,,,,,,,
136379120,-1103.031202,-1103.062904,0.862663966,-1291.575504,1,-1291.571538,TRUE,136379120_1.log,0.023260419,-24.64136017,-10.69967875,,,,,,,,
136379141,-1236.15597,-1236.188493,0.885004526,-1424.701093,0,-1424.787741,TRUE,136379141_0.log,-0.067353481,71.35217058,30.9822712,,,,,,,,
136380909,-1216.770616,-1216.800082,0.801819276,-1405.312682,1,-1405.433534,TRUE,136380909_1.log,-0.101557981,107.5873478,46.71617358,,,,,,,,
136395765,-760.5097235,-760.5715106,1.681313493,-949.0841104,1,-949.1984277,TRUE,136395765_1.log,-0.095023381,100.664797,43.71028961,,,,,,,,
136399945,-950.2272537,-950.2370429,0.266377837,-1138.749643,0,-1138.860533,TRUE,136399945_0.log,-0.091596781,97.03476413,42.1340704,,,,,,,,
136399971,-1025.427612,-1025.420159,-0.202798401,-1213.932759,1,-1214.048794,TRUE,136399971_1.log,-0.096741281,102.4846865,44.50051519,,,,,,,,
136400001,-799.8024002,-799.8590914,1.54264692,-988.3716912,0,-988.4495012,TRUE,136400001_0.log,-0.058516081,61.9901055,26.91711051,,,,,,,,
136400014,-989.4857411,-989.4961788,0.28402443,-1178.008779,1,-1178.128319,TRUE,136400014_1.log,-0.100246481,106.1979857,46.11289001,,,,,,,,
136400026,-837.9159232,-837.9919183,2.067933064,-1026.504518,0,-1026.56667,TRUE,136400026_0.log,-0.042858381,45.40282798,19.71464524,,,,,,,,
136400063,-914.2521483,-914.3035271,1.398089078,-1102.816127,0,-1102.903415,TRUE,136400063_0.log,-0.067994581,72.03133186,31.27717406,,,,,,,,
136400086,-875.0027072,-875.0359433,0.904400812,-1063.548543,0,-1063.660511,TRUE,136400086_0.log,-0.092673781,98.17570423,42.62948512,,,,,,,,
136400095,-763.896806,-763.9546562,1.574184932,-952.467256,0,-952.5494887,TRUE,136400095_0.log,-0.062938781,66.67537551,28.95153083,,,,,,,,
136400111,-763.8909809,-763.9589893,1.850603776,-952.4715891,0,-952.5608571,TRUE,136400111_0.log,-0.069974081,74.12835223,32.18773436,,,,,,,,
136400115,-914.2683789,-914.3198522,1.400660556,-1102.832452,0,-1102.915291,TRUE,136400115_0.log,-0.063545181,67.3177767,29.23047186,,,,,,,,
136400133,-1143.173022,-1143.287175,3.106271108,-1331.799774,0,-1331.823492,TRUE,136400133_0.log,-0.004423481,4.68609738,2.034779583,,,,,,,,
136400741,-766.2831482,-766.3337674,1.377419299,-954.8463672,0,-954.9389639,TRUE,136400741_0.log,-0.073302781,77.65467287,33.71892005,,,,,,,,
136403332,-832.8614187,-832.9003835,1.060286759,-1021.412983,1,-1021.503179,TRUE,136403332_1.log,-0.070901681,75.11102265,32.61442581,,,,,,,,
136405476,-688.935408,-688.9963994,1.659661382,-877.5089992,0,-877.5877727,TRUE,136405476_0.log,-0.059479581,63.01080726,27.36031579,,,,,,,,
136406646,-1154.091769,-1154.130062,1.042014304,-1342.642662,3,-1342.709398,TRUE,136406646_3.log,-0.047442181,50.25876229,21.82317077,,,,,,,,
136417086,-607.9267829,-608.0489389,3.324035778,-796.5615387,0,-796.5992149,TRUE,136417086_0.log,-0.018382281,19.47361339,8.455759179,,,,,,,,
136417188,-1067.583561,-1067.655637,1.96129703,-1256.168237,0,-1256.2416,TRUE,136417188_0.log,-0.054069081,57.27909283,24.8715123,,,,,,,,
136420172,-763.6538403,-763.7513321,2.652888367,-952.2639319,1,-952.3269104,TRUE,136420172_1.log,-0.043684581,46.27807841,20.09469319,,,,,,,,
136420949,-992.4004048,-992.4561567,1.517087252,-1180.968757,0,-1181.044246,TRUE,136420949_0.log,-0.056195281,59.53152259,25.84955388,,,,,,,,
136422678,-1027.574255,-1027.605217,0.84252753,-1216.117816,2,-1216.232112,TRUE,136422678_2.log,-0.095002081,100.6422324,43.70049171,,,,,,,,
136422692,-914.2721736,-914.3263528,1.474291883,-1102.838953,0,-1102.912769,TRUE,136422692_0.log,-0.054522781,57.75972841,25.08021208,,,,,,,,
136422709,-1180.177,-1180.199653,0.616428008,-1368.712253,0,-1368.841264,TRUE,136422709_0.log,-0.109717381,116.2311609,50.4694576,,,,,,,,
136423213,-620.133057,-620.2227051,2.439450308,-808.7353049,1,-808.7986162,TRUE,136423213_1.log,-0.044017381,46.63063632,20.24777956,,,,,,,,
136423850,-1182.048188,-1182.092122,1.195513811,-1370.604721,1,-1370.724073,TRUE,136423850_1.log,-0.100057781,105.9980828,46.02608894,,,,,,,,
136427084,-1086.958547,-1087.014116,1.51211845,-1275.526716,0,-1275.619103,TRUE,136427084_0.log,-0.073093281,77.43273512,33.62255107,,,,,,,,
136428104,-986.3859603,-986.4342271,1.313407202,-1174.946827,1,-1175.071745,TRUE,136428104_1.log,-0.105624081,111.8948469,48.58655966,,,,,,,,
136435536,-953.3419625,-953.4116493,1.89627539,-1141.924249,0,-1141.988092,TRUE,136435536_0.log,-0.044549081,47.19390267,20.49235895,,,,,,,,
136440562,-917.1891183,-917.2755333,2.351473131,-1105.788133,0,-1105.842284,TRUE,136440562_0.log,-0.034857281,36.92671296,16.03417845,,,,,,,,
136442620,-838.8649813,-838.9466207,2.221522369,-1027.459221,0,-1027.521259,TRUE,136442620_0.log,-0.042744781,45.28248369,19.66238979,,,,,,,,
136442800,-1068.28526,-1068.366499,2.210635088,-1256.879098,0,-1256.935316,TRUE,136442800_0.log,-0.036923681,39.11579247,16.98471232,,,,,,,,
136442801,-758.8580786,-758.9312314,1.990590102,-947.4438312,0,-947.5077362,TRUE,136442801_0.log,-0.044611081,47.25958353,20.52087865,,,,,,,,
136442832,-989.7261364,-989.8052612,2.153096583,-1178.317861,1,-1178.365204,TRUE,136442832_1.log,-0.028048581,29.71378919,12.90220981,,,,,,,,
136442853,-973.6911669,-973.7715322,2.186852324,-1162.284132,1,-1162.344985,TRUE,136442853_1.log,-0.041558581,44.02586053,19.11674361,,,,,,,,
136445355,-763.8964327,-763.946133,1.352414743,-952.4587328,0,-952.5546279,TRUE,136445355_0.log,-0.076601181,81.14889464,35.23616788,,,,,,,,
136449957,-1219.034372,-1219.121769,2.378202889,-1407.634369,0,-1407.734413,TRUE,136449957_0.log,-0.080749981,85.54400356,37.14459555,,,,,,,,
136458700,-1127.429443,-1127.503962,2.02777448,-1316.016562,0,-1316.083928,TRUE,136458700_0.log,-0.048071881,50.92584677,22.11282969,,,,,,,,
136458703,-1052.247647,-1052.32872,2.206117996,-1240.84132,0,-1240.896125,TRUE,136458703_0.log,-0.035511181,37.61943416,16.33496924,,,,,,,,
136458705,-1028.998628,-1029.076136,2.109109355,-1217.588736,0,-1217.663847,TRUE,136458705_0.log,-0.055817481,59.13129309,25.67576773,,,,,,,,
136458706,-989.7144784,-989.7995085,2.313788063,-1178.312108,1,-1178.376956,TRUE,136458706_1.log,-0.045553481,48.2579326,20.95437803,,,,,,,,
136458711,-1005.762775,-1005.840009,2.101653431,-1194.352609,1,-1194.309916,TRUE,136458711_1.log,0.061987119,-65.66721456,-28.51377098,,,,,,,,
136458713,-989.7235991,-989.803304,2.168881916,-1178.315904,1,-1178.377353,TRUE,136458713_1.log,-0.042154981,44.65766803,19.39108468,,,,,,,,
136458716,-1068.282232,-1068.362206,2.176212667,-1256.874805,0,-1256.941715,TRUE,136458716_0.log,-0.047615981,50.44288058,21.90311792,,,,,,,,
136458720,-989.7270714,-989.8001017,1.987256705,-1178.312702,1,-1178.366322,TRUE,136458720_1.log,-0.034326681,36.36461192,15.79010505,,,,,,,,
136458721,-1084.320124,-1084.40427,2.289738628,-1272.91687,0,-1272.977321,TRUE,136458721_0.log,-0.041157781,43.60126554,18.93237757,,,,,,,,
136458745,-1091.531363,-1091.609442,2.124647064,-1280.122041,0,-1280.179801,TRUE,136458745_0.log,-0.038465681,40.74933903,17.69402476,,,,,,,,
136458751,-917.1912155,-917.2820414,2.471499895,-1105.794641,1,-1105.856035,TRUE,136458751_1.log,-0.042099581,44.598979,19.36560096,,,,,,,,
136458772,-1052.243148,-1052.322349,2.155178255,-1240.834949,0,-1240.90751,TRUE,136458772_0.log,-0.053266981,56.42937318,24.50255023,,,,,,,,
136458903,-1433.243728,-1433.329274,2.327834588,-1621.841874,1,-1621.909065,TRUE,136458903_1.log,-0.047896581,50.74013944,22.03219255,,,,,,,,
136459576,-838.8553485,-838.9392585,2.283308574,-1027.451858,1,-1027.515182,TRUE,136459576_1.log,-0.044029581,46.64356062,20.2533915,,,,,,,,
136461114,-835.7517463,-835.7757783,0.653944365,-1024.288378,1,-1024.408934,TRUE,136461114_1.log,-0.101261781,107.2735628,46.57992304,,,,,,,,
136462571,-610.336192,-610.3982748,1.689359904,-798.9108746,1,-798.992256,TRUE,136462571_1.log,-0.062087481,65.77353493,28.55993701,,,,,,,,
136462729,-1199.887391,-1199.973866,2.353113978,-1388.486466,1,-1388.531438,TRUE,136462729_1.log,-0.025678081,27.20255566,11.81179143,,,,,,,,
136466152,-1143.738828,-1143.84769,2.96229559,-1332.36029,2,-1332.389771,TRUE,136466152_2.log,-0.010186781,10.79155709,4.685869341,,,,,,,,
136467808,-816.8134969,-816.8653929,1.412162814,-1005.377993,0,-1005.473399,TRUE,136467808_0.log,-0.076112381,80.63107521,35.01132228,,,,,,,,
136472677,-953.3420156,-953.4104213,1.861414865,-1141.923021,1,-1141.993865,TRUE,136472677_1.log,-0.051549981,54.6104371,23.71273864,,,,,,,,
136480732,-969.3802488,-969.4244835,1.203688116,-1157.937083,0,-1158.031484,TRUE,136480732_0.log,-0.075106581,79.56556215,34.54865921,,,,,,,,
136481811,-996.2265317,-996.2741382,1.295439514,-1184.786738,1,-1184.8743,TRUE,136481811_1.log,-0.068268481,72.32149295,31.40316672,,,,,,,,
136484738,-992.3936856,-992.4524987,1.600386789,-1180.965099,0,-1181.036986,TRUE,136484738_0.log,-0.052593081,55.7154646,24.19255953,,,,,,,,
136485365,-1147.398975,-1147.422486,0.639775389,-1335.935086,1,-1336.035089,TRUE,136485365_1.log,-0.080708981,85.50056944,37.12573575,,,,,,,,
136490815,-995.0391023,-995.0928922,1.463698485,-1183.605492,2,-1183.701073,TRUE,136490815_2.log,-0.076286981,80.81604099,35.09163742,,,,,,,,
136504814,-884.1258844,-884.1712315,1.233958077,-1072.683831,1,-1072.778526,TRUE,136504814_1.log,-0.075400681,79.87712249,34.68394377,,,,,,,,
136506102,-894.1613675,-894.2386264,2.102322831,-1082.751226,0,-1082.801925,TRUE,136506102_0.log,-0.031404881,33.26934841,14.44609136,,,,,,,,
136591378,-1349.595638,-1349.699108,2.815571721,-1538.211708,1,-1538.238634,TRUE,136591378_1.log,-0.007632281,8.085399711,3.510811859,,,,,,,,
136600443,-914.2928123,-914.3185479,0.700301706,-1102.831148,0,-1102.938312,TRUE,136600443_0.log,-0.087870681,93.08745036,40.42008266,,,,,,,,
136601340,-993.808768,-993.8705057,1.67996925,-1182.383106,1,-1182.470314,TRUE,136601340_1.log,-0.067914681,71.9466883,31.24042045,,,,,,,,
136618857,-1759.133954,-1759.187537,1.45807661,-1947.700137,0,-1947.803289,TRUE,136618857_0.log,-0.083857981,88.83652152,38.57426032,,,,,,,,
136630925,-952.1221226,-952.2089464,2.362597151,-1140.721546,2,-1140.77655,TRUE,136630925_2.log,-0.035709681,37.82971885,16.42627827,,,,,,,,
136631830,-688.9277253,-688.9866665,1.60387257,-877.4992663,0,-877.5849584,TRUE,136631830_0.log,-0.066398181,70.34015564,30.54283788,,,,,,,,
136633419,-1409.949364,-1409.997144,1.300168855,-1598.509744,0,-1598.568044,TRUE,136633419_0.log,-0.039006581,41.32235157,17.94283611,,,,,,,,
136640833,-973.9140828,-974.0411083,3.456541691,-1162.553708,0,-1162.592959,TRUE,136640833_0.log,-0.019956681,21.14148349,9.179975464,,,,,,,,
136648646,-1353.722998,-1353.797744,2.033951468,-1542.310344,1,-1542.395748,TRUE,136648646_1.log,-0.066109881,70.03473964,30.41022129,,,,,,,,
136649352,-1236.124387,-1236.188277,1.738544509,-1424.700877,2,-1424.774525,TRUE,136649352_2.log,-0.054354581,57.58154259,25.0028409,,,,,,,,
136649534,-1506.295825,-1506.338908,1.17235691,-1694.851507,0,-1694.906977,TRUE,136649534_0.log,-0.036176081,38.32380842,16.64081998,,,,,,,,
136652371,-681.5222362,-681.6132871,2.47762246,-870.1258869,2,-870.1868187,TRUE,136652371_2.log,-0.041637881,44.10986846,19.15322122,,,,,,,,
136658961,-1103.73546,-1103.75492,0.529542007,-1292.26752,0,-1292.349162,TRUE,136658961_0.log,-0.062348481,66.05003016,28.67999573,,,,,,,,
136659607,-1106.651112,-1106.680528,0.800458706,-1295.193128,1,-1295.286212,TRUE,136659607_1.log,-0.073790881,78.17175074,33.94344365,,,,,,,,
136669334,-702.5657623,-702.6067657,1.115759919,-891.1193655,0,-891.1997803,TRUE,136669334_0.log,-0.061120881,64.74954913,28.11530574,,,,,,,,
136673059,-1060.918773,-1060.998665,2.173981332,-1249.511265,1,-1249.57291,TRUE,136673059_1.log,-0.042350981,44.86530429,19.48124372,,,,,,,,
136679490,-1071.203983,-1071.260842,1.547221156,-1259.773442,0,-1259.847617,TRUE,136679490_0.log,-0.054881081,58.13930022,25.24502832,,,,,,,,
136682641,-1256.343466,-1256.359636,0.440016501,-1444.872236,1,-1444.96395,TRUE,136682641_1.log,-0.072420281,76.71977998,33.31297437,,,,,,,,
136682642,-799.8428914,-799.885105,1.148691155,-988.3977048,1,-988.4966071,TRUE,136682642_1.log,-0.079608381,84.33462823,36.61946515,,,,,,,,
136714656,-839.0753454,-839.1278715,1.429308718,-1027.640471,1,-1027.749501,TRUE,136714656_1.log,-0.089735281,95.06274927,41.27778952,,,,,,,,
136717335,-1026.351764,-1026.38162,0.812431722,-1214.89422,0,-1214.999138,TRUE,136717335_0.log,-0.085623681,90.70704886,39.38647367,,,,,,,,
136721488,-1148.489015,-1148.567908,2.146797144,-1337.080508,1,-1337.147876,TRUE,136721488_1.log,-0.048074481,50.92860113,22.11402568,,,,,,,,
136726657,-1396.016269,-1396.096972,2.196049778,-1584.609572,0,-1584.667161,TRUE,136726657_0.log,-0.038295381,40.56892854,17.6156876,,,,,,,,
136734264,-1143.235814,-1143.313531,2.114796537,-1331.826131,1,-1331.872045,TRUE,136734264_1.log,-0.026620981,28.20143442,12.24552081,,,,,,,,
136734265,-1143.237013,-1143.314508,2.108755606,-1331.827108,0,-1331.888915,TRUE,136734265_0.log,-0.042513181,45.0371339,19.55585493,,,,,,,,
136736140,-1285.780743,-1285.844051,1.722707475,-1474.35665,0,-1474.44791,TRUE,136736140_0.log,-0.071965381,76.23787315,33.1037226,,,,,,,,
136738540,-881.7375969,-881.8200761,2.244374503,-1070.332676,0,-1070.387213,TRUE,136738540_0.log,-0.035243081,37.33541741,16.21164455,,,,,,,,
136740216,-1184.15186,-1184.225333,1.999311356,-1372.737933,0,-1372.811729,TRUE,136740216_0.log,-0.054502481,57.73822323,25.07087418,,,,,,,,
136740217,-1184.162164,-1184.237693,2.055257994,-1372.750293,0,-1372.821964,TRUE,136740217_0.log,-0.052376781,55.48632315,24.09306259,,,,,,,,
136741790,-1030.931822,-1030.993876,1.688584379,-1219.506476,0,-1219.589759,TRUE,136741790_0.log,-0.063989681,67.78866609,29.43493968,,,,,,,,
136741791,-991.672207,-991.741469,1.884715987,-1180.254069,1,-1180.325649,TRUE,136741791_1.log,-0.052285781,55.3899206,24.05120304,,,,,,,,
